resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"iu-india","	","openstack-storage","4211363","4198220","4198211","2011-10-16T16:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4211644","4198220","4198211","2011-10-16T17:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4211915","4198220","4198211","2011-10-16T18:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4212192","4198220","4198211","2011-10-16T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4212461","4198220","4198211","2011-10-16T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4212737","4198220","4198211","2011-10-16T21:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4213020","4198220","4198211","2011-10-16T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4213296","4198220","4198211","2011-10-16T23:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4213571","4198220","4198211","2011-10-17T00:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4213852","4198220","4198211","2011-10-17T01:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4214126","4198220","4198211","2011-10-17T02:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4214394","4198220","4198211","2011-10-17T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4214670","4198220","4198211","2011-10-17T04:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4214940","4198220","4198211","2011-10-17T05:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4215211","4198220","4198211","2011-10-17T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4215487","4198220","4198211","2011-10-17T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4215759","4198220","4198211","2011-10-17T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4216033","4198220","4198211","2011-10-17T09:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4216311","4198220","4198211","2011-10-17T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4216603","4198220","4198211","2011-10-17T11:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4216887","4198220","4198211","2011-10-17T12:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4217169","4198220","4198211","2011-10-17T13:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4217453","4198220","4198211","2011-10-17T14:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4217727","4198220","4198211","2011-10-17T15:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4218004","4198220","4198211","2011-10-17T16:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4218299","4218298","4198211","2011-10-17T17:20:00.000-04:00","Failure","System call for "euca-describe-images" failed:  Warning: failed to parse error message from AWS: <unknown>:1:0: syntax error
 EC2ResponseError: 403 Forbidden
 403 Forbidden
 
 Access was denied to this resource.
 
    
    ","","Failure:errorMessage"
"iu-india","	","openstack-storage","4218579","4198220","4198211","2011-10-17T18:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4218856","4198220","4198211","2011-10-17T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4219133","4198220","4198211","2011-10-17T20:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4219412","4198220","4198211","2011-10-17T21:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4219693","4198220","4198211","2011-10-17T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4219974","4198220","4198211","2011-10-17T23:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4220246","4198220","4198211","2011-10-18T00:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4220521","4198220","4198211","2011-10-18T01:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4220799","4198220","4198211","2011-10-18T02:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4221071","4198220","4198211","2011-10-18T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4221348","4198220","4198211","2011-10-18T04:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4221620","4198220","4198211","2011-10-18T05:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4221895","4198220","4198211","2011-10-18T06:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4222180","4198220","4198211","2011-10-18T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4222455","4198220","4198211","2011-10-18T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4222733","4198220","4198211","2011-10-18T09:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4223009","4198220","4198211","2011-10-18T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4223295","4198220","4198211","2011-10-18T11:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4223579","4198220","4198211","2011-10-18T12:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4223852","4198220","4198211","2011-10-18T13:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4224135","4198220","4198211","2011-10-18T14:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4224409","4198220","4198211","2011-10-18T15:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4224693","4198220","4198211","2011-10-18T16:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4224984","4198220","4198211","2011-10-18T17:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4225261","4198220","4198211","2011-10-18T18:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4225540","4198220","4198211","2011-10-18T19:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4225885","4198220","4198211","2011-10-18T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4226178","4198220","4198211","2011-10-18T21:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4226472","4198220","4198211","2011-10-18T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4226746","4198220","4198211","2011-10-18T23:20:01.000-04:00","Success","","search_output","Success"
