resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"tacc-alamo","	","test_batch_job","1923026","1923025","1922806","2010-12-13T19:04:00.000-05:00","Failure","BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub20276.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4389695","4389694","4329790","2011-11-09T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4391975","4380961","4329790","2011-11-09T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4394223","4394222","4329790","2011-11-09T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4396488","4396487","4329790","2011-11-10T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4398749","4398748","4329790","2011-11-10T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4401142","4401141","4329790","2011-11-10T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4403412","4403411","4329790","2011-11-11T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4405678","4405677","4329790","2011-11-11T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4407924","4405677","4329790","2011-11-11T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4410162","4410161","4329790","2011-11-12T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4412401","4412400","4329790","2011-11-12T10:42:04.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4414637","4401141","4329790","2011-11-12T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4416870","4416869","4329790","2011-11-13T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4419140","4419139","4329790","2011-11-13T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4421405","4419139","4329790","2011-11-13T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4423662","4403411","4329790","2011-11-14T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4425917","4425916","4329790","2011-11-14T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4428163","4376667","4329790","2011-11-14T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4430396","4380961","4329790","2011-11-15T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4432655","4380961","4329790","2011-11-15T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4434910","4380961","4329790","2011-11-15T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success""tacc-alamo","	","batch-testjob","4437171","4380961","4329790","2011-11-16T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4439438","4439437","4329790","2011-11-16T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4441677","4441676","4329790","2011-11-16T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4443935","4443934","4329790","2011-11-17T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4446195","4443934","4329790","2011-11-17T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4448424","4443934","4329790","2011-11-17T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4450651","4450650","4329790","2011-11-18T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4452913","4450650","4329790","2011-11-18T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4455145","4455144","4329790","2011-11-18T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4457391","4457390","4329790","2011-11-19T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4459650","4450650","4329790","2011-11-19T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4461882","4461881","4329790","2011-11-19T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4464126","4464125","4329790","2011-11-20T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4466383","4464125","4329790","2011-11-20T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4468635","4468634","4329790","2011-11-20T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4470872","4464125","4329790","2011-11-21T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4473118","4441676","4329790","2011-11-21T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4475375","4475374","4329790","2011-11-21T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4477603","4477602","4329790","2011-11-22T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4479866","4479865","4329790","2011-11-22T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4482109","4331861","4329790","2011-11-22T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4484359","4331861","4329790","2011-11-23T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4486614","4486613","4329790","2011-11-23T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4488919","4486613","4329790","2011-11-23T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4491189","4486613","4329790","2011-11-24T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4493462","4493461","4329790","2011-11-24T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4495704","4495703","4329790","2011-11-24T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 32 seconds","Success"
"tacc-alamo","	","batch-testjob","4497570","4497569","4329790","2011-11-25T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 22 seconds","Success"
"tacc-alamo","	","batch-testjob","4499037","4499036","4329790","2011-11-25T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 21 seconds","Success"
"tacc-alamo","	","batch-testjob","4500497","4477602","4329790","2011-11-25T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4501728","4477602","4329790","2011-11-26T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4502024","4477602","4329790","2011-11-26T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4502891","4475374","4329790","2011-11-26T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4504662","4475374","4329790","2011-11-27T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4506208","4477602","4329790","2011-11-27T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4507708","4457390","4329790","2011-11-27T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4509221","4509220","4329790","2011-11-28T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4510711","4510710","4329790","2011-11-28T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4512223","4512222","4329790","2011-11-28T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4514399","4514397","4329790","2011-11-29T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4516673","4516672","4329790","2011-11-29T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4518907","4479865","4329790","2011-11-29T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4521149","4479865","4329790","2011-11-30T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4523414","4479865","4329790","2011-11-30T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4525638","4525637","4329790","2011-11-30T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4527900","4527899","4329790","2011-12-01T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4530153","4530152","4329790","2011-12-01T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4532413","4374566","4329790","2011-12-01T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4534659","4372465","4329790","2011-12-02T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4536923","4536922","4329790","2011-12-02T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4539158","4539157","4329790","2011-12-02T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4541395","4541394","4329790","2011-12-03T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4543651","4541394","4329790","2011-12-03T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4545888","4441676","4329790","2011-12-03T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4548150","4548149","4329790","2011-12-04T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 3 seconds","Success"
"tacc-alamo","	","batch-testjob","4550409","4380961","4329790","2011-12-04T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4552665","4552664","4329790","2011-12-04T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4554928","4554927","4329790","2011-12-05T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4557195","4557194","4329790","2011-12-05T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4559433","4554927","4329790","2011-12-05T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4561698","4561697","4329790","2011-12-06T02:42:02.000-05:00","Failure","BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub13040.pl:  Cannot connect to default server host 'master.cm.cluster' - check pbs_server daemon.
qsub: cannot connect to server master.cm.cluster (errno=111) Connection refused
    ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4563991","4563990","4329790","2011-12-06T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4566988","4530152","4329790","2011-12-07T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4568402","4568401","4329790","2011-12-07T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4570473","4443934","4329790","2011-12-07T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4572603","4443934","4329790","2011-12-08T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4574745","4574744","4329790","2011-12-08T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4576900","4374566","4329790","2011-12-08T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4579045","4579044","4329790","2011-12-09T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4581204","4579044","4329790","2011-12-09T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4583335","4583334","4329790","2011-12-09T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4585488","4585487","4329790","2011-12-10T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4587636","4583334","4329790","2011-12-10T10:42:03.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4589769","4552664","4329790","2011-12-10T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4591899","4591898","4329790","2011-12-11T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4594030","4594029","4329790","2011-12-11T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4596160","4596159","4329790","2011-12-11T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4598307","4563990","4329790","2011-12-12T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4600443","4563990","4329790","2011-12-12T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4602575","4596159","4329790","2011-12-12T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4604685","4596159","4329790","2011-12-13T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4606833","4563990","4329790","2011-12-13T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4608980","4608979","4329790","2011-12-13T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4611089","4611088","4329790","2011-12-14T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4613234","4611088","4329790","2011-12-14T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4615372","4615371","4329790","2011-12-14T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 30 seconds","Success"
"tacc-alamo","	","batch-testjob","4617575","4617574","4329790","2011-12-15T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 29 seconds","Success"
"tacc-alamo","	","batch-testjob","4619824","4619823","4329790","2011-12-15T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 28 seconds","Success"
"tacc-alamo","	","batch-testjob","4622033","4622032","4329790","2011-12-15T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 27 seconds","Success""tacc-alamo","	","batch-testjob","4624248","4624247","4329790","2011-12-16T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 26 seconds","Success"
"tacc-alamo","	","batch-testjob","4626479","4626478","4329790","2011-12-16T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 25 seconds","Success"
"tacc-alamo","	","batch-testjob","4628670","4628669","4329790","2011-12-16T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 23 seconds","Success"
"tacc-alamo","	","batch-testjob","4630901","4628669","4329790","2011-12-17T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 23 seconds","Success"
"tacc-alamo","	","batch-testjob","4633131","4633130","4329790","2011-12-17T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 22 seconds","Success"
"tacc-alamo","	","batch-testjob","4635347","4635346","4329790","2011-12-17T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 21 seconds","Success"
"tacc-alamo","	","batch-testjob","4637548","4637547","4329790","2011-12-18T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 20 seconds","Success"
"tacc-alamo","	","batch-testjob","4639772","4639771","4329790","2011-12-18T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 31 seconds","Success"
"tacc-alamo","	","batch-testjob","4641958","4641957","4329790","2011-12-18T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 3 seconds","Success"
"tacc-alamo","	","batch-testjob","4644181","4479865","4329790","2011-12-19T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4646422","4479865","4329790","2011-12-19T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4648651","4648650","4329790","2011-12-19T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4650853","4648650","4329790","2011-12-20T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4653036","4648650","4329790","2011-12-20T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4655208","4655207","4329790","2011-12-20T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4657355","4648650","4329790","2011-12-21T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4659539","4648650","4329790","2011-12-21T10:42:03.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4661736","4655207","4329790","2011-12-21T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4663902","4655207","4329790","2011-12-22T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4666087","4648650","4329790","2011-12-22T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4668362","4648650","4329790","2011-12-22T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4670740","4655207","4329790","2011-12-23T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4673138","4648650","4329790","2011-12-23T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4675499","4648650","4329790","2011-12-23T18:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4677794","4655207","4329790","2011-12-24T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4680121","4648650","4329790","2011-12-24T10:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4682439","4655207","4329790","2011-12-24T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4684768","4655207","4329790","2011-12-25T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4687089","4655207","4329790","2011-12-25T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4689401","4655207","4329790","2011-12-25T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4691723","4655207","4329790","2011-12-26T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4694045","4648650","4329790","2011-12-26T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4696356","4416869","4329790","2011-12-26T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4698662","4416869","4329790","2011-12-27T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4702806","4702805","4329790","2011-12-27T16:50:11.000-05:00","Failure","DOWNTIME:1369: stdout file does not exist or is empty","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4703354","4703353","4329790","2011-12-27T18:42:01.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub25714.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4705664","4705663","4329790","2011-12-28T02:42:01.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub8985.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4707997","4707996","4329790","2011-12-28T10:42:01.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub24569.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4710332","4710331","4329790","2011-12-28T18:42:01.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub7880.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4712631","4712630","4329790","2011-12-29T02:42:02.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub23366.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4714937","4714936","4329790","2011-12-29T10:42:01.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub6560.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4717262","4717261","4329790","2011-12-29T18:42:01.000-05:00","Failure","DOWNTIME:1369: BATCH: Unable to submit reporter perl /home/inca/incaReporterManager/sub22112.pl: No such file or directory ","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","batch-testjob","4719586","4719585","4329790","2011-12-30T02:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4721911","4719585","4329790","2011-12-30T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4724238","4719585","4329790","2011-12-30T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4726536","4536922","4329790","2011-12-31T02:42:02.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"tacc-alamo","	","batch-testjob","4728861","4719585","4329790","2011-12-31T10:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"tacc-alamo","	","batch-testjob","4731186","4719585","4329790","2011-12-31T18:42:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
