resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-storage","4459647","3369008","3368924","2011-11-19T10:43:06.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4459925","3369008","3368924","2011-11-19T11:43:04.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4460201","3369008","3368924","2011-11-19T12:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4460483","3369008","3368924","2011-11-19T13:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4460761","3369008","3368924","2011-11-19T14:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4461035","3369008","3368924","2011-11-19T15:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4461323","3369008","3368924","2011-11-19T16:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4461605","3369008","3368924","2011-11-19T17:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4461876","3369008","3368924","2011-11-19T18:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4462162","3369008","3368924","2011-11-19T19:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4462442","3369008","3368924","2011-11-19T20:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4462716","3369008","3368924","2011-11-19T21:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4462997","3369008","3368924","2011-11-19T22:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4463273","3369008","3368924","2011-11-19T23:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4463553","3369008","3368924","2011-11-20T00:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4463840","3369008","3368924","2011-11-20T01:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4464120","3369008","3368924","2011-11-20T02:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4464409","3369008","3368924","2011-11-20T03:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4464698","3369008","3368924","2011-11-20T04:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4464973","3369008","3368924","2011-11-20T05:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4465256","3369008","3368924","2011-11-20T06:43:05.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4465539","3369008","3368924","2011-11-20T07:43:07.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4465817","3369008","3368924","2011-11-20T08:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4466094","3369008","3368924","2011-11-20T09:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4466379","3369008","3368924","2011-11-20T10:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4466661","3369008","3368924","2011-11-20T11:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4466941","3369008","3368924","2011-11-20T12:43:02.000-05:00","Success","","search_output","Success"
