resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-create-publicvm","3242108","3197676","3140368","2011-05-13T07:22:03.000-04:00","Failure","Command 'euca-run-instances  -k userkey -n 1 emi-FF7D1540 -t c1.medium' failed: KeyPairVerify: Failed to find key pair: userkey for user incaError locating information for [SshKeyPair uniqueName=incauserkey publicKey=null fingerPrint=null userName=inca displayName=userkey id=null version=0 lastUpdate=null]
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3248568","3197676","3140368","2011-05-14T07:22:04.000-04:00","Failure","Command 'euca-run-instances  -k userkey -n 1 emi-FF7D1540 -t c1.medium' failed: KeyPairVerify: Failed to find key pair: userkey for user incaError locating information for [SshKeyPair uniqueName=incauserkey publicKey=null fingerPrint=null userName=inca displayName=userkey id=null version=0 lastUpdate=null]
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3255060","3197676","3140368","2011-05-15T07:22:07.000-04:00","Failure","Command 'euca-run-instances  -k userkey -n 1 emi-FF7D1540 -t c1.medium' failed: KeyPairVerify: Failed to find key pair: userkey for user incaError locating information for [SshKeyPair uniqueName=incauserkey publicKey=null fingerPrint=null userName=inca displayName=userkey id=null version=0 lastUpdate=null]
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3261549","3197676","3140368","2011-05-16T07:22:04.000-04:00","Failure","Command 'euca-run-instances  -k userkey -n 1 emi-FF7D1540 -t c1.medium' failed: KeyPairVerify: Failed to find key pair: userkey for user incaError locating information for [SshKeyPair uniqueName=incauserkey publicKey=null fingerPrint=null userName=inca displayName=userkey id=null version=0 lastUpdate=null]
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3268711","3268710","3140368","2011-05-17T17:27:22.000-04:00","Failure","cloud client reports machine is running but machine is not pingable after 900 seconds: PING 198.202.120.179 (198.202.120.179) 56(84) bytes of data.
From 198.202.120.7 icmp_seq=1 Destination Host Unreachable

--- 198.202.120.179 ping statistics ---
1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms

    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3275642","3275641","3140368","2011-05-19T07:35:33.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-44D5082A	inca	default
INSTANCE	i-4A1508C5	emi-FF7D1540	198.202.120.179	10.0.6.2	terminated 	userkey 	0 	c1.medium 	2011-05-19T11:22:07.928Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3281594","3281593","3140368","2011-05-20T07:28:55.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 348.252501 s ping 0.022179 s ssh 0.385234 s destroy 1.536439 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3284554","3284553","3284480","2011-05-20T18:55:56.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 333.676869 s ping 0.004546 s ssh 0.24074 s destroy 0.269568 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3288585","3288584","3284480","2011-05-21T09:03:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.424779 s ping 0.003594 s ssh 0.433144 s destroy 0.252615 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3298103","3298102","3284480","2011-05-22T09:15:31.000-04:00","Failure","cloud client reports machine is running but machine is not pingable after 900 seconds: PING 198.202.120.179 (198.202.120.179) 56(84) bytes of data.
From 198.202.120.7 icmp_seq=1 Destination Host Unreachable

--- 198.202.120.179 ping statistics ---
1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms

    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3310840","3310839","3284480","2011-05-23T09:08:37.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-41D407DF	inca	default
INSTANCE	i-523A0A61	emi-FF7D1540	198.202.120.179	10.0.6.2	terminated 	userkey 	0 	c1.medium 	2011-05-23T12:57:01.475Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3312740","3312738","3312202","2011-05-23T13:02:30.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.293534 s ping 0.003603 s ssh 0.200228 s destroy 0.248792 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3316852","3316851","3312202","2011-05-24T03:42:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.314046 s ping 0.003655 s ssh 0.405824 s destroy 0.25017 s","Success"
